home_team,away_team,season,stage,date,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
AMA,MAL,2010/2011,19,1/17/11 0:00,3,0,182917,33634,30689,56678,32656,38821,30871,25924,171992,105827,38460,37439,151075,33849,33607,215405,167376,103904,200630,24123,25462,25574
BAR,SAN,2010/2011,20,1/22/11 0:00,3,0,32657,33992,30738,30661,34304,39854,154257,30955,150250,30981,30909,37579,75606,128037,37879,18664,37512,32999,26535,40501,74435,30827
VAL,MAL,2010/2011,20,1/22/11 0:00,4,3,109222,34007,41667,74672,26403,30994,134236,2802,41468,150739,33028,96623,33843,30459,25913,11758,102612,112758,34000,38822,51545,37450
SEV,LEV,2010/2011,20,1/22/11 0:00,4,1,33986,26354,28439,33990,33848,33991,31014,34182,101422,75310,34106,114762,30279,127894,33847,34575,38449,154256,41255,33668,33872,41622
SPG,AMA,2010/2011,20,1/23/11 0:00,1,0,33630,150480,75395,101070,74752,38746,242477,38886,30273,24383,41294,182917,30689,33636,32656,33634,38424,171992,25924,33871,19243,38460
ZAR,COR,2010/2011,20,1/23/11 0:00,1,0,30664,37754,33582,27668,150968,30534,33635,164676,38379,26519,38700,33018,111190,70891,74989,37451,33756,37449,37793,2805,45744,164210
GET,ESP,2010/2011,20,1/23/11 0:00,1,3,30992,41470,32675,75397,80497,34381,107930,75619,75307,37474,150770,25563,45440,121716,182921,163971,33759,80492,24852,37441,150330,38578
VIL,SOC,2010/2011,20,1/23/11 0:00,2,1,41466,183185,38458,113672,40599,37480,38433,42479,37436,18628,38699,37421,56846,33959,33961,33960,102622,37416,33973,33997,184138,38551
ALM,OSA,2010/2011,20,1/23/11 0:00,3,2,96613,150316,74404,20325,26886,113627,6853,46384,43329,45605,26554,24591,31303,37718,33874,37422,33870,38151,33773,11555,75474,38136
REA,MAL,2010/2011,20,1/23/11 0:00,1,0,30657,37442,30911,30962,28467,18814,41156,46509,41044,30893,26166,37439,,33849,33856,215405,167376,182928,103904,56686,200630,25574
BIL,HER,2010/2011,20,1/24/11 0:00,3,0,33764,33025,242151,182224,96617,33866,33024,37410,179772,150832,33030,37511,37470,33715,24630,33609,37455,18376,96852,24385,30728,31718
MAL,SPG,2010/2011,21,1/29/11 0:00,0,4,37439,151075,68260,33849,215405,167376,24123,103904,56686,200630,25574,33630,150480,75395,101070,74752,242477,38746,38886,30273,24383,41294
HER,BAR,2010/2011,21,1/29/11 0:00,0,3,37511,37470,39580,37443,33609,18376,24385,175311,31718,,30728,32657,33988,37482,30738,34304,39854,154257,30955,150250,30981,30909
MAL,ZAR,2010/2011,21,1/29/11 0:00,1,2,96623,33843,26805,25913,36400,112758,34000,11758,38822,37450,51545,30664,37754,27678,33582,33775,30534,33635,38573,164676,45457,38379
COR,SEV,2010/2011,21,1/29/11 0:00,3,3,33018,111190,70891,74989,34104,33756,166111,37793,2805,45744,164210,33986,96616,37479,33990,26354,38131,95509,30443,38139,34106,75310
LEV,GET,2010/2011,21,1/29/11 0:00,2,0,33753,30279,33847,34575,37484,154256,38449,33872,33668,41255,41622,30992,41470,32675,75397,37622,34381,40668,75619,75307,37474,150770
SOC,ALM,2010/2011,21,1/29/11 0:00,2,0,37421,56846,33959,33961,47565,37416,38540,33973,99047,184138,32764,96613,150316,74404,20325,26886,40049,113627,46384,43329,45605,26554
AMA,BIL,2010/2011,21,1/30/11 0:00,0,2,182917,30689,33636,56678,41167,38821,25924,30871,171992,38460,37412,33764,33025,182224,242151,96617,33024,37410,33866,150832,179772,33030
ESP,VIL,2010/2011,21,1/30/11 0:00,0,1,25563,45440,193223,121716,33767,33759,37441,80492,24852,150330,38578,41466,183185,38458,30752,40599,37436,38433,37480,42479,18628,38699
OSA,REA,2010/2011,21,1/30/11 0:00,1,0,24591,37422,37718,33865,31303,33870,11555,33773,23853,75474,38136,30657,30962,30911,34029,37442,23988,42346,46509,36378,30893,26166
SAN,VAL,2010/2011,21,1/31/11 0:00,1,1,37579,75606,128037,37879,18664,26535,37512,32999,40501,149584,30827,109222,74403,41667,30914,26403,30994,134236,37824,108568,2802,33028
BIL,SPG,2010/2011,22,2/5/11 0:00,3,0,33764,33025,182224,242151,96617,30287,33866,179772,33024,33030,150832,33630,150480,75395,101070,74752,38746,38886,242477,30273,24383,41294
BAR,AMA,2010/2011,22,2/5/11 0:00,3,0,32657,33988,37482,30738,34304,39854,154257,30955,150250,30981,30909,182917,33634,30689,56678,32656,30871,25924,38821,105827,41167,37412
ZAR,SAN,2010/2011,22,2/5/11 0:00,1,1,30664,37754,33582,27668,33775,30534,26519,164676,33635,45457,38379,37579,33896,128037,37879,18664,37512,32999,26535,35638,40501,149584
GET,COR,2010/2011,22,2/5/11 0:00,4,1,30992,41470,32675,80497,37622,34381,75619,37461,37471,150770,102572,33018,111190,70891,74989,34104,33756,166111,189178,2805,45744,164210
VIL,LEV,2010/2011,22,2/5/11 0:00,0,1,41466,183185,38458,30752,40599,37436,38433,42479,37480,25986,38699,33753,37484,34575,37672,33847,30279,33872,154256,38449,33668,58294
ALM,ESP,2010/2011,22,2/5/11 0:00,3,2,96613,150316,20325,6864,26886,40049,113627,46384,43329,45605,26554,25563,45440,193223,183331,33767,121716,80492,24852,37441,150330,38578
OSA,MAL,2010/2011,22,2/5/11 0:00,1,1,24591,31303,37718,33865,38521,33773,11555,33870,75474,23853,38136,37439,151075,33607,33856,215405,38160,24123,103904,56686,200630,182928
VAL,HER,2010/2011,22,2/6/11 0:00,2,0,109222,74403,41667,30276,26403,108568,39782,134236,10348,33028,37506,37511,37470,75199,37443,33609,18376,24385,175311,,26145,31718
SEV,MAL,2010/2011,22,2/6/11 0:00,0,0,33986,28439,95509,37479,33848,31014,34182,33991,25773,101422,34106,96623,37488,30459,41707,11758,112758,238841,24612,38822,34000,51545
REA,SOC,2010/2011,22,2/6/11 0:00,4,1,30657,37442,30911,37581,28467,23988,30889,41044,36378,30893,30960,37421,56846,33959,33961,33960,37416,38540,33973,99047,184138,32764
SPG,BAR,2010/2011,23,2/12/11 0:00,1,1,33630,74743,75395,107929,162497,40956,242477,38886,32865,24383,41294,32657,33988,37482,34304,30891,39854,38818,30955,26434,30981,30909
AMA,VAL,2010/2011,23,2/12/11 0:00,1,2,182917,33634,33636,56678,32656,105827,33871,30871,38821,38460,37412,109222,74403,41667,30994,30914,150739,37824,134236,39782,2802,37506
SAN,SEV,2010/2011,23,2/12/11 0:00,3,2,37579,33896,128037,37879,18664,37512,32999,26535,35638,40501,149584,33986,26354,33990,37479,33848,95509,49970,33991,25773,101422,75310
HER,ZAR,2010/2011,23,2/13/11 0:00,2,1,37511,37470,37443,24630,,96852,38475,175311,,26145,30728,30664,37754,27668,33582,150968,30534,33635,38573,164676,26519,38379
MAL,GET,2010/2011,23,2/13/11 0:00,2,2,33826,37488,30459,41707,11758,112758,238841,34000,38822,24612,51545,30992,41470,32675,80497,37622,75619,34381,37471,37461,102572,150770
COR,VIL,2010/2011,23,2/13/11 0:00,1,0,33018,33756,37451,70891,18853,37793,189178,2805,37449,37446,45744,41466,183185,38458,30752,40599,113672,169196,37436,38433,37480,25986
LEV,ALM,2010/2011,23,2/13/11 0:00,1,0,33753,30279,33847,34575,37484,154256,111237,33872,33668,41255,41622,96613,150316,74404,20325,26886,40049,113627,46384,43329,45605,26554
ESP,REA,2010/2011,23,2/13/11 0:00,0,1,25563,45440,193223,183331,185123,186121,80492,24852,37441,150330,38578,30657,37442,30911,25921,28467,42346,30889,46509,36378,30893,30960
SOC,OSA,2010/2011,23,2/13/11 0:00,1,0,37421,56846,28284,33959,47565,37416,33997,26010,99047,184138,32764,24591,37422,33874,33865,38521,33870,42369,33773,30744,75474,23853
MAL,BIL,2010/2011,23,2/14/11 0:00,1,0,37439,151075,33849,33856,215405,38160,24123,103904,200630,56686,25574,33764,33025,182224,242151,96617,33866,30287,179772,37410,33030,150832
VAL,SPG,2010/2011,24,2/19/11 0:00,0,0,109222,34007,41667,30914,26403,134236,39782,37824,10348,41468,33028,33630,150480,75395,107929,74752,38746,242477,38886,40956,24383,106600
ZAR,AMA,2010/2011,24,2/19/11 0:00,0,1,30664,37754,27668,33582,150968,25560,30534,33635,26519,38700,38379,182917,30689,33636,114044,32656,38821,33871,30871,184533,38460,37412
REA,LEV,2010/2011,24,2/19/11 0:00,2,0,40648,30962,34029,30911,28467,42346,23988,46509,41044,30893,26166,33753,,34575,37672,37484,154256,111237,33847,33668,41622,33872
BAR,BIL,2010/2011,24,2/20/11 0:00,2,1,33732,33988,154257,37482,30738,39854,38818,30955,150250,30981,30909,33764,33025,242151,37604,96617,33024,37410,96619,150323,37408,33030
SEV,HER,2010/2011,24,2/20/11 0:00,1,0,71498,96616,33990,95509,33848,49970,33991,38139,25773,34106,75310,37511,37470,33715,37443,,24385,38475,37445,96852,26145,30728
GET,SAN,2010/2011,24,2/20/11 0:00,0,1,38427,107930,32675,80497,37622,34381,75619,37461,37471,150770,102572,37579,33896,128037,37879,74435,32999,37512,26535,35638,40501,149584
VIL,MAL,2010/2011,24,2/20/11 0:00,1,1,41466,183185,38458,30752,40599,38433,42479,37480,18628,38699,25986,28955,37488,30459,41707,11758,112758,238841,193226,102612,56819,51545
ALM,COR,2010/2011,24,2/20/11 0:00,1,1,96613,20325,18501,6864,202553,40049,113627,93480,46384,43329,26554,33018,33756,37451,70891,18853,2805,189178,37793,37449,45744,37446
OSA,ESP,2010/2011,24,2/20/11 0:00,4,0,24591,31303,38151,33874,38521,33870,42369,30744,75474,38479,23853,25563,45440,193223,183331,33767,33759,80492,24852,37441,150330,38578
SOC,MAL,2010/2011,24,2/21/11 0:00,1,0,37421,56846,33959,28284,47565,37416,33997,33973,99047,184138,32764,37439,151075,33849,33607,215405,38160,167376,103904,24123,200630,25574
MAL,BAR,2010/2011,25,2/26/11 0:00,0,3,37439,151075,33849,33607,33893,167376,38160,103904,24123,56686,25574,33732,33992,37482,30738,34304,30955,154257,26146,150250,30981,30909
SPG,ZAR,2010/2011,25,2/26/11 0:00,0,0,33630,150480,107929,75395,162497,38746,242477,38886,40956,24383,41294,33644,37754,33582,27668,33775,30534,33635,26519,164676,45457,38700
AMA,SEV,2010/2011,25,2/26/11 0:00,2,2,182917,30689,56678,114044,32656,38821,33871,30871,184533,38460,37412,71498,26354,95509,33990,33848,33991,49970,25773,101422,34106,75310
COR,REA,2010/2011,25,2/26/11 0:00,0,0,33018,111190,37451,70891,18853,2805,37793,45744,37449,31045,18653,30657,30962,25921,30911,28467,23988,30889,36378,41044,30893,26166
ESP,SOC,2010/2011,25,2/26/11 0:00,4,1,25563,185123,193223,183331,33767,80492,24852,150330,37441,38578,213489,37421,56846,28284,33960,47565,205278,102622,33973,99047,184138,32764
BIL,VAL,2010/2011,25,2/27/11 0:00,1,2,33764,181297,242151,182224,96617,33024,33866,179772,37410,150832,33030,109222,74403,41667,30276,26403,108568,39782,2802,41468,37824,37506
HER,GET,2010/2011,25,2/27/11 0:00,0,0,37511,75199,33715,24630,,38475,,26145,96852,30728,37497,38427,41470,32675,75397,37622,107930,75619,37461,37471,102572,150770
SAN,VIL,2010/2011,25,2/27/11 0:00,2,2,37579,33896,128037,37879,18664,35638,26535,32999,40501,149584,30827,41466,183185,113672,30752,150737,169753,38433,183184,37480,18628,38699
LEV,OSA,2010/2011,25,2/27/11 0:00,2,1,33753,30279,33847,34575,37484,154256,111237,33872,33668,41255,41622,24591,31303,38151,33874,38521,33870,42369,30744,75474,38479,23853
MAL,ALM,2010/2011,25,2/28/11 0:00,3,1,28955,33843,30459,41707,11758,112758,238841,23779,56819,102612,51545,96613,150316,74404,20325,202553,40049,113627,43329,46384,93480,26554
SEV,SPG,2010/2011,26,3/1/11 0:00,3,0,71498,26354,95509,33990,33848,33991,49970,25773,101422,34106,75310,33630,74743,75395,101070,74752,38746,150480,32865,38004,75354,106600
ESP,MAL,2010/2011,26,3/1/11 0:00,1,2,25563,185123,193223,183331,45440,24852,33759,37441,150330,38578,213489,37439,151075,33849,33856,33893,167376,182928,200630,103904,56686,25574
VAL,BAR,2010/2011,26,3/2/11 0:00,0,1,109222,41667,30914,74672,150739,134236,108568,26403,41468,2802,37824,33732,33988,37482,154257,30738,39854,38818,33992,30981,30909,30955
ZAR,BIL,2010/2011,26,3/2/11 0:00,2,1,33644,27678,33582,27668,150968,33635,30534,45457,164676,26519,38044,33764,33025,182224,242151,154938,30287,96619,37408,37410,150832,33030
GET,AMA,2010/2011,26,3/2/11 0:00,1,1,38427,41470,32675,75397,37622,37474,107930,75307,37461,150770,102572,182917,33634,33636,56678,32656,38821,33871,184533,30871,38460,37412
VIL,HER,2010/2011,26,3/2/11 0:00,1,0,41466,183185,38458,30752,40599,37436,38433,42479,37480,25986,38699,37511,37470,33715,24630,75199,24385,18376,96852,,37497,30728
OSA,COR,2010/2011,26,3/2/11 0:00,0,0,24591,31303,38151,37718,38521,33870,42369,183350,75474,30744,179009,33018,111190,37451,70891,18853,37449,37793,45744,166111,31045,18653
SOC,LEV,2010/2011,26,3/2/11 0:00,1,1,37421,56846,33959,28284,47565,37416,33997,33973,99047,184138,32764,33753,30279,33847,34575,37484,154256,111237,33872,33668,41255,58294
ALM,SAN,2010/2011,26,3/3/11 0:00,1,1,96613,150316,20325,74404,26886,40049,37419,93480,46384,45605,43329,37579,75606,128037,37879,74435,32999,37512,97319,30827,40501,149584
REA,MAL,2010/2011,26,3/3/11 0:00,7,0,30657,30962,34029,30911,28467,23988,30889,46509,36378,30893,26166,28955,37488,30459,41707,163236,128870,112758,24612,23779,11758,191873
MAL,VAL,2010/2011,27,3/5/11 0:00,1,2,37439,151075,33856,33849,215405,24123,38160,200630,103904,56686,25574,109222,74403,30914,30276,150739,39782,2802,41468,108568,39122,33028
BAR,ZAR,2010/2011,27,3/5/11 0:00,1,0,32657,33988,37482,30891,34304,39854,38818,26146,150250,30981,96643,33644,37754,33582,27678,31103,150968,164676,73078,25560,45457,38700
AMA,VIL,2010/2011,27,3/5/11 0:00,3,1,182917,30689,114044,56678,41167,38821,30871,37631,171992,38460,37412,41466,183185,113672,38458,40599,37480,38433,42479,37436,25986,38699
BIL,SEV,2010/2011,27,3/6/11 0:00,2,0,33764,33025,182224,242151,96617,33866,33024,37410,179772,150832,33030,71498,96616,95509,33990,33848,33991,49970,25773,101422,34106,75310
SPG,GET,2010/2011,27,3/6/11 0:00,2,0,33630,150480,107929,75395,74752,30273,242477,38886,24383,40956,41294,38427,107930,75397,41470,80497,34381,37474,37461,75307,102572,150770
HER,ALM,2010/2011,27,3/6/11 0:00,1,2,37511,37470,33715,24630,,24385,38475,37445,,26145,30728,96613,150316,20325,74404,202553,40049,113627,43329,6853,45605,26554
SAN,REA,2010/2011,27,3/6/11 0:00,1,3,37579,33896,188531,37879,18664,32999,37512,26535,35638,41157,30827,30657,30962,25921,30911,28467,41156,30889,46509,36378,26166,30960
MAL,OSA,2010/2011,27,3/6/11 0:00,0,1,28955,33843,30459,41707,11758,34000,238841,102612,56819,23779,51545,24591,37422,38151,37718,31303,33870,42369,183350,11555,75474,108809
LEV,ESP,2010/2011,27,3/6/11 0:00,1,0,33753,30279,33847,37672,34575,154256,111237,33872,33668,41255,41622,25563,185123,193223,183331,33767,33759,37441,38578,24852,150330,213489
COR,SOC,2010/2011,27,3/7/11 0:00,2,1,33018,111190,70891,169195,18853,37793,37449,166111,45744,31045,164210,37421,56846,33959,28284,33960,37416,205278,33973,99047,184138,46289
ZAR,VAL,2010/2011,28,3/12/11 0:00,4,0,33644,37754,33582,27668,33775,30534,33635,38403,164676,45457,38044,109222,74403,41667,30914,150739,37824,134236,39782,26403,39122,37506
ALM,AMA,2010/2011,28,3/12/11 0:00,2,2,96613,150316,74404,20325,202553,40049,113627,93480,43329,45605,26554,182917,30689,33636,56678,41167,38821,30871,37631,171992,38460,37412
REA,HER,2010/2011,28,3/12/11 0:00,2,0,30657,37442,34029,30962,28467,46509,41156,23988,36378,26166,30960,37511,75199,33715,24630,,38475,24385,175311,96852,26145,37497
VIL,SPG,2010/2011,28,3/13/11 0:00,1,1,41466,183185,113672,38458,40599,37480,38433,42479,37436,25986,38699,33630,74743,75395,107929,162497,30273,38886,40956,242477,24383,41294
SEV,BAR,2010/2011,28,3/13/11 0:00,1,1,71498,96616,95509,37479,33848,49970,34182,33991,25773,38139,75310,32657,33988,37482,30738,33992,39854,154257,30955,150250,30981,30909
OSA,SAN,2010/2011,28,3/13/11 0:00,3,1,24591,31303,33865,38151,38521,33870,42369,183350,11555,75474,108809,37579,33896,128037,37879,18664,37512,32999,26535,149584,35638,30827
SOC,MAL,2010/2011,28,3/13/11 0:00,0,2,37421,56846,33959,33960,47565,37416,33997,33973,99047,184138,32764,28955,37488,26805,41707,11758,102612,238841,193226,56819,37450,51545
LEV,MAL,2010/2011,28,3/13/11 0:00,1,1,33753,30279,33847,37672,34575,154256,111237,33872,33668,41255,41622,37439,151075,33849,33856,33893,182928,38160,103904,24123,20771,25574
ESP,COR,2010/2011,28,3/13/11 0:00,2,0,25563,185123,121716,183331,33767,186121,80492,24852,37441,150330,213489,33018,111190,74989,37451,18853,37449,37793,37447,166111,97488,45744
GET,BIL,2010/2011,28,3/14/11 0:00,2,2,38427,41470,32675,80497,107930,75307,34381,75619,37469,37474,33762,33764,33025,242151,182224,96617,33024,37410,181297,96619,179772,33030
MAL,ZAR,2010/2011,29,3/19/11 0:00,1,0,37439,151075,33849,33856,215405,182928,38160,103904,24123,56686,25574,33644,37754,33582,31103,150968,30534,33635,38403,164676,45457,38044
BAR,GET,2010/2011,29,3/19/11 0:00,2,1,32657,33988,37482,30891,33992,39854,38818,30955,96643,30981,30909,38427,107930,32675,80497,41470,38431,37471,37474,75307,37469,33762
AMA,REA,2010/2011,29,3/19/11 0:00,1,2,182917,30689,56678,114044,41167,38821,37631,30871,171992,37412,38460,30657,30962,25921,30911,28467,23988,30889,42346,36378,26166,30893
VAL,SEV,2010/2011,29,3/20/11 0:00,0,1,109222,74403,30276,74672,26403,37824,39782,134236,41468,39122,37506,71498,37479,95509,33990,26354,33991,25773,49970,101422,33989,75310
BIL,VIL,2010/2011,29,3/20/11 0:00,0,1,33764,33025,182224,242151,96617,30287,37410,33866,181297,179772,33030,41466,183185,38458,113672,150737,38433,30752,37436,42479,18628,38699
SPG,ALM,2010/2011,29,3/20/11 0:00,1,0,75195,150480,107929,75395,74752,30273,242477,38886,40956,24383,41294,96613,150316,20325,74404,202553,40049,113627,6853,46384,45605,39142
HER,OSA,2010/2011,29,3/20/11 0:00,0,4,37511,75199,33715,24630,,38475,24385,175311,31718,42714,37497,24591,31303,38151,37718,38521,33870,26044,183350,30744,75474,108809
SAN,SOC,2010/2011,29,3/20/11 0:00,2,1,37579,75606,188531,37879,74435,26535,32999,37512,35638,30827,41157,37421,102620,33961,33960,33959,47565,33973,38540,33997,184138,32764
MAL,ESP,2010/2011,29,3/20/11 0:00,2,0,28955,33843,30459,41707,11758,238841,102612,193226,56819,37450,51545,25563,185123,193223,183331,33767,186121,37441,38578,24852,213489,75194
COR,LEV,2010/2011,29,3/20/11 0:00,0,1,33018,111190,37451,70891,33756,2805,37793,37449,45744,31045,164210,33753,30279,33847,37672,37484,154256,111237,52563,33872,41255,41622
GET,VAL,2010/2011,30,4/2/11 0:00,2,4,30992,41470,32675,80497,37622,38431,75307,33762,40668,37474,150770,24494,74403,30914,74672,26403,39782,134236,2802,39122,41468,37506
VIL,BAR,2010/2011,30,4/2/11 0:00,0,1,41466,183185,38458,113672,150737,38433,42479,30752,37436,18628,38699,32657,33988,37482,154257,33992,172949,38818,26146,26434,30909,30955
REA,SPG,2010/2011,30,4/2/11 0:00,0,1,30657,30962,34029,30911,37442,23988,42346,46509,36378,41156,30960,75195,150480,75395,107929,74752,30273,242477,32865,40956,38886,41294
SEV,ZAR,2010/2011,30,4/3/11 0:00,3,1,71498,96616,95509,33990,33848,33991,49970,101422,25773,33989,75310,30664,37754,33582,27668,33775,30534,33635,25560,164676,45457,38044
OSA,AMA,2010/2011,30,4/3/11 0:00,2,3,24591,31303,38151,37718,38521,33870,42369,183350,11555,75474,108809,182917,30689,33636,56678,32656,37631,30871,38424,38821,33871,19243
SOC,HER,2010/2011,30,4/3/11 0:00,1,3,37421,102620,33959,33960,47565,37416,33997,33973,99047,184138,32764,37511,37470,33715,75199,33609,38475,24385,175311,31718,42714,37497
ESP,SAN,2010/2011,30,4/3/11 0:00,1,2,25563,45440,193223,183331,33767,185123,80492,24852,37441,150330,40165,37579,33896,128037,37879,74435,37512,32999,41157,35638,40501,97234
LEV,MAL,2010/2011,30,4/3/11 0:00,3,1,33753,30279,33847,37672,37484,111237,38449,33872,74734,41255,58294,28955,33843,26805,30459,11758,102612,238841,193226,56819,37450,51545
COR,MAL,2010/2011,30,4/3/11 0:00,2,1,33018,111190,37451,70891,33756,2805,37449,37447,164210,31045,37845,37439,151075,33849,33856,215405,167376,38160,103904,182928,200630,25574
ALM,BIL,2010/2011,30,4/4/11 0:00,1,3,96613,150316,20325,74404,202553,40049,113627,75239,46384,45605,26554,33764,33025,182224,242151,74990,33024,30287,150832,37410,179772,33030
MAL,SEV,2010/2011,31,4/9/11 0:00,2,2,37439,33893,33849,33856,151075,182928,38160,20771,24123,56686,103904,71498,96616,95509,33990,33848,49970,31014,101422,25773,38139,75310
BAR,ALM,2010/2011,31,4/9/11 0:00,3,1,33732,33988,37482,30891,34304,38818,96643,39854,172949,30955,30981,96613,150316,6864,20325,202553,113627,37419,75239,38581,45605,46384
BIL,REA,2010/2011,31,4/9/11 0:00,0,3,33764,33025,182224,242151,74990,179772,30287,37410,33024,150832,33030,30657,30962,37581,34029,37442,23988,25921,46509,41044,41156,25759
VAL,VIL,2010/2011,31,4/10/11 0:00,5,0,24494,34007,41667,30914,26403,39782,108568,2802,134236,41468,37506,41466,183185,167623,113672,40599,38433,42479,30752,37436,25986,38699
SPG,OSA,2010/2011,31,4/10/11 0:00,1,0,75195,150480,107929,75395,162497,30273,242477,32865,40956,38886,41294,24591,31303,38151,33865,38521,33870,42369,183350,26044,75474,108809
AMA,SOC,2010/2011,31,4/10/11 0:00,3,0,182917,30689,33636,56678,41167,184533,30871,37631,38821,37412,19243,37421,102620,33959,28284,56846,38540,102622,33973,33997,184138,32764
