home_team,away_team,season,stage,date,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,past_perf_home,past_perf_away,home_player_avg,away_player_avg
ELC,BAR,2014/2015,20,1/24/15 0:00,0,6,72.7037037,71.70588235,70.83333333,70.7,69.05555556,71.75,71.52380952,70.57142857,66.92592593,72.63636364,71.87878788,77.65,73.21428571,83.57142857,72.36842105,77.72222222,87.63636364,83.88,73.16129032,80.40909091,92.19230769,83.8,1,2.5,164691.0909,103364.2727
VIL,LEV,2014/2015,20,1/24/15 0:00,1,0,76.82608696,71.08333333,73.65384615,76.61111111,70.12,74.73684211,73,78.14814815,69.45,75.33333333,74.71428571,70.24,67.96153846,73.63157895,68.40909091,71.14814815,67.5,76.11764706,72.54545455,72.36363636,75.43333333,72.68571429,1.9,0.9,139794.8182,199122.9091
VAL,SEV,2014/2015,20,1/25/15 0:00,3,1,79.38095238,69.30434783,70.75,79.35483871,70.81818182,75.83333333,78.41935484,76.02857143,76.76666667,73.67741935,81.27027027,75.84210526,72.77272727,75.64285714,75.22222222,69.90909091,74.67857143,75.42857143,73.75,79,73.43478261,78.03846154,1.5,1.5,177689.9091,128221.4545
ESP,ALM,2014/2015,20,1/25/15 0:00,3,0,72.61904762,70.36842105,72.21428571,75.36842105,65,70.05263158,68.16,72.75,72.46428571,75.94444444,71.46153846,64.05555556,69.55,63.90909091,66.5625,65.5,69.95652174,66.57894737,69,68.84615385,65.26666667,72,1.3,1,142992.8182,215006.0909
COR,GRA,2014/2015,20,1/25/15 0:00,2,2,72,71,74.77272727,73.07142857,70.39130435,68.5,70.75,70.73333333,75.21052632,71.28571429,67.91304348,66.14285714,66,68.95454545,69.38095238,71.45,73.78947368,69.26315789,70.45454545,72.33333333,74.57142857,71.17391304,0.7,0.5,152928.3636,168368.7273
BIL,MAL,2014/2015,20,1/25/15 0:00,1,1,76.92,77.76666667,70.25,75.57894737,73.08695652,75.62068966,73.76666667,77.38461538,73.28571429,74.4,79.16,78.22727273,73,73.53846154,74.60869565,72.25925926,77.24,69.43478261,66.75,70.47368421,67.2,71.44444444,0.9,1.1,137291.8182,160086.6364
GET,CEL,2014/2015,20,1/26/15 0:00,2,1,71.95238095,63.8125,71.70833333,76.16666667,68.3,72.8,72.66666667,74.52631579,72.52,67.90909091,72.8,65.8125,68.06666667,71.75,66.70588235,66.42857143,74.60869565,72.22222222,74.1,74.5,71.47058824,76.55172414,0.8,0.2,117507.7273,181722.3636
RAY,COR,2014/2015,21,1/30/15 0:00,1,2,74.44444444,71.875,70.58064516,73.10526316,76.5,73.57142857,72.43478261,71.68421053,72.62068966,73,73.83333333,72,71,74.77272727,73.07142857,70.39130435,68.5,73.02564103,70.73333333,75.21052632,71.28571429,67.91304348,0.8,0.8,102935,140453.3636
CEL,COR,2014/2015,21,1/31/15 0:00,1,0,65.8125,66.70588235,71.23809524,71.75,66.42857143,74.5,74.1,74.60869565,69.10526316,70.07142857,76.55172414,62.52941176,65.58823529,71.22222222,66.92307692,69.23529412,66.80952381,68.44444444,68.2,69.88888889,73.96969697,66.33333333,0.2,1,154254,183769.2727
REA,SOC,2014/2015,21,1/31/15 0:00,4,1,86.95454545,74.6,85.78947368,78.10526316,79.80952381,83,81.68965517,72.45,79.6,84.5,84.09677419,74.61111111,64.05555556,73.38095238,76.78947368,67,70.63636364,71.66666667,77.37037037,76.83333333,75,78.9,3.1,1,116933,163330
EIB,AMA,2014/2015,21,1/31/15 0:00,1,3,67.85714286,66.83333333,69.55555556,65.5,70,67.47058824,71.78947368,74.51851852,67.5,67.77419355,67.52173913,76.08695652,75.85185185,74.92857143,80.13636364,73.80645161,73.11111111,79.86363636,78.37037037,77.75,79.19444444,81.5625,1.2,2.1,177584.5455,125621.9091
GRA,ELC,2014/2015,21,1/31/15 0:00,1,0,66.14285714,72.42857143,68.95454545,69.38095238,71.45,72.53571429,69.26315789,70.45454545,72.33333333,74.57142857,71.08,72.7037037,71.70588235,70.83333333,68,68.41176471,70.57142857,71.52380952,72.63636364,72.76,66.92592593,63.15789474,0.7,0.8,159745,142951.4545
SEV,ESP,2014/2015,21,2/1/15 0:00,3,2,75.84210526,69.90909091,72.31578947,69.31578947,75,74.67857143,75.22222222,72.04,79,73.43478261,72.96296296,72.61904762,70.36842105,75.38888889,75.36842105,65,72.75,71.13636364,71.61111111,68.16,72.46428571,71.46153846,1.4,1.5,125513.2727,103070
ALM,GET,2014/2015,21,2/1/15 0:00,1,0,64.05555556,69.55,66.92857143,66.5625,70.7826087,69.95652174,68.84615385,69,71.86956522,65.26666667,72,71.95238095,63.8125,71.70833333,69.71428571,69.85,72.8,74.52631579,67.90909091,72.66666667,72.52,72.8,0.9,0.8,158673.2727,164862.7273
BAR,VIL,2014/2015,21,2/1/15 0:00,3,2,77.65,84.2,83.57142857,83.88,77.72222222,73.16129032,81.44,88.32,92.19230769,85.275,83.8,76.82608696,71.08333333,73.65384615,76.61111111,70.12,74.73684211,71.94444444,78.14814815,74.13636364,77.625,74.71428571,3.1,1.9,72522.36364,142105.1818
LEV,BIL,2014/2015,21,2/1/15 0:00,0,2,70.24,71.14814815,73.63157895,68.40909091,72.7027027,71.85294118,67.5,69.375,72.36363636,75.43333333,72.68571429,76.92,77.76666667,74.91666667,75.57894737,73.08695652,73.28571429,68.86363636,75.33333333,73.76666667,77.36,79.16,0.7,0.9,162507.5455,162977.2727
MAL,VAL,2014/2015,21,2/2/15 0:00,1,0,78.22727273,70.52380952,74.60869565,73.8,73.05555556,77.24,69.43478261,66.03448276,67.44,66.75,71.44444444,79.38095238,69.30434783,70.75,79.35483871,70.81818182,75.83333333,76.76666667,78.41935484,73.67741935,76.02857143,81.27027027,1.1,1.5,169342.7273,177689.9091
REA,SEV,2014/2015,16,2/4/15 0:00,2,1,86.95454545,78.45454545,78.10526316,85.78947368,79.80952381,80.5862069,81.68965517,83,79.6,84.5,84.09677419,75.84210526,69.90909091,75.22222222,69.31578947,75,75.42857143,74.67857143,75.85714286,73.75,78.03846154,73.43478261,3.1,1.7,79827.18182,116028.7273
COR,EIB,2014/2015,22,2/6/15 0:00,2,0,72,71,74.77272727,67.46666667,70.39130435,68.5,73.02564103,71.5,75.21052632,71.28571429,67.91304348,67.85714286,71.1875,73.92857143,69.55555556,69.5625,71.78947368,68.64285714,68.21428571,67.5,67.77419355,67.52173913,1,1.2,153480.2727,219134
SOC,CEL,2014/2015,22,2/7/15 0:00,1,1,74.61111111,65.84615385,73.38095238,76.78947368,67,71.66666667,76.83333333,77.37037037,75,76.64705882,72.34782609,65.8125,66.70588235,71.75,71.23809524,68.06666667,74.60869565,74.1,71.57894737,69.10526316,70.07142857,76.55172414,0.9,0.3,153888.0909,181746.9091
AMA,REA,2014/2015,22,2/7/15 0:00,4,0,76.08695652,77.94444444,80.04545455,80.13636364,73.80645161,77.75,79.86363636,77.95833333,82.85294118,79.19444444,81.5625,86.95454545,74.6,78.10526316,70.64705882,77.33333333,80.5862069,81.68965517,79.6,84.09677419,84.5,91.28,2.3,2.8,60125.63636,106748
VIL,GRA,2014/2015,22,2/7/15 0:00,2,0,76.82608696,71.93103448,73.65384615,69.28571429,70.12,73.8,73,78.14814815,69.45,75.33333333,67.05882353,66.14285714,72.42857143,68.95454545,69.38095238,71.45,72.53571429,69.26315789,70.45454545,72.33333333,74.57142857,71.08,2,0.8,118830.4545,159745
LEV,MAL,2014/2015,22,2/7/15 0:00,4,1,70.24,67.96153846,75.44444444,72.93103448,66.92592593,71.85294118,67.5,69.375,72.68571429,71.14814815,73.9375,78.22727273,70.52380952,73.05555556,74.60869565,73.8,77.24,70.23809524,66.03448276,67.44,66.75,71.44444444,0.6,1,185204.8182,165376.2727
ESP,VAL,2014/2015,22,2/8/15 0:00,1,2,63.125,68.75,75.36842105,72.21428571,57.9,72.75,71.13636364,70.05263158,75.94444444,65.6875,73.52380952,79.38095238,72.33333333,72.47368421,70.75,70.81818182,75.83333333,76.02857143,76.76666667,78.41935484,76.71428571,75.84848485,1.6,1.5,195719.7273,119261.4545
GET,SEV,2014/2015,22,2/8/15 0:00,2,1,64.66666667,76.16666667,71.70833333,69.71428571,68.3,72.59090909,72.8,72.52,72.66666667,74.52631579,72.8,67.42857143,72.77272727,75.64285714,69.31578947,75,75.85714286,75.42857143,74.67857143,79,72.96296296,78.03846154,0.8,1.7,114413.4545,113594.7273
COR,ALM,2014/2015,22,2/8/15 0:00,1,2,62.52941176,65.58823529,71.22222222,66.92307692,69.23529412,68.44444444,66.80952381,68.2,73.25,73.96969697,66.33333333,64.05555556,69.55,66.92857143,66.5625,70.7826087,69.95652174,68.84615385,71.86956522,65.26666667,69,71.23076923,1.1,0.9,210184.3636,158673.2727
BIL,BAR,2014/2015,22,2/8/15 0:00,2,5,76.92,73.28571429,70.25,75.57894737,73.08695652,75.62068966,73.76666667,77.38461538,68.86363636,77.36,79.16,77.65,84.2,83.57142857,77.80952381,77.72222222,79.23076923,81.44,87.63636364,92.19230769,85.275,83.8,1.1,3.2,183191.0909,52503.09091
ELC,RAY,2014/2015,22,2/9/15 0:00,2,0,72.7037037,71.70588235,68,70.83333333,68.41176471,71.52380952,70.57142857,66.92592593,71.75,72.63636364,71.87878788,74.44444444,71.875,73.10526316,71.95833333,76.5,73.57142857,72.43478261,71.68421053,72.62068966,73,73.83333333,0.8,0.8,165260.5455,99202.90909
ALM,SOC,2014/2015,23,2/13/15 0:00,2,2,64.05555556,69.55,63.90909091,66.92857143,70.7826087,69.95652174,68.84615385,69,71.86956522,71.23076923,72,74.61111111,65.84615385,71.7,76.78947368,67,71.66666667,76.83333333,75,70.875,76.64705882,72.34782609,1.1,1,131088.0909,159803.8182
MAL,ESP,2014/2015,23,2/14/15 0:00,0,2,78.22727273,70.52380952,73.53846154,74.60869565,73.8,69.43478261,77.24,66.03448276,67.44,66.75,75.84848485,72.61904762,68.75,72.21428571,75.36842105,57.9,68.16,70.05263158,71.13636364,72.46428571,75.94444444,73.52380952,1,1.6,168441,155961.5455
SEV,COR,2014/2015,23,2/14/15 0:00,3,0,67.42857143,72.04,75.64285714,75.22222222,75,75.42857143,74.67857143,79.25,79,73.43478261,78.03846154,62.52941176,65.58823529,71.22222222,66.92307692,69.23529412,70.36,66.80952381,70.09090909,73.25,73.96969697,69.88888889,1.7,1,111778.1818,211161.0909
REA,COR,2014/2015,23,2/14/15 0:00,2,0,86.95454545,78.45454545,78.10526316,70.64705882,79.80952381,72.45,81.68965517,79.6,84.09677419,84.5,91.28,72,70.6,70.51851852,74.77272727,70.39130435,68.5,73.02564103,71.5,75.21052632,71.28571429,67.91304348,2.4,1,99164.09091,119878.9091
GRA,BIL,2014/2015,23,2/14/15 0:00,0,0,66.14285714,72.42857143,68.95454545,69.38095238,71.45,69.26315789,72.53571429,74.57142857,72.33333333,71.36842105,71.92307692,76.92,73.28571429,74.91666667,75.57894737,73.08695652,75.62068966,73.76666667,77.38461538,77.42307692,77.36,79.16,0.8,1,118991.5455,123852.6364
VAL,GET,2014/2015,23,2/15/15 0:00,1,0,79.38095238,72.33333333,70.75,79.35483871,70.81818182,75.83333333,68.9,76.76666667,78.41935484,76.71428571,81.27027027,64.66666667,76.16666667,71.70833333,69.71428571,68.3,72.8,72.59090909,72.52,72.66666667,74.52631579,72.8,1.6,0.9,131225.3636,114413.4545
CEL,AMA,2014/2015,23,2/15/15 0:00,2,0,65.8125,66.70588235,71.75,71.23809524,68.06666667,74.1,72.22222222,74.60869565,74.5,70.07142857,76.55172414,76.08695652,77.94444444,80.04545455,80.13636364,73.80645161,73.11111111,77.95833333,79.86363636,79.19444444,83.09375,81.5625,0.4,2.4,167368.7273,70658.54545
RAY,VIL,2014/2015,23,2/15/15 0:00,2,0,74.44444444,71.875,73.10526316,71.95833333,73.09090909,0,64.80952381,72.6,72.62068966,73,73.83333333,76.82608696,71.08333333,69.28571429,76.61111111,71.93103448,73.8,71.94444444,65.69230769,69.45,67.05882353,77.625,0.7,2,,154892.6364
BAR,LEV,2014/2015,23,2/15/15 0:00,5,0,77.65,73.21428571,72.36842105,83.88,77.25925926,81.44,79.23076923,87.63636364,80.40909091,92.19230769,83.8,70.24,67.96153846,75.44444444,72.93103448,66.92592593,71.85294118,74.44736842,69.375,72.68571429,71.14814815,73.9375,3.2,0.8,83667.18182,142818.4545
EIB,ELC,2014/2015,23,2/16/15 0:00,0,1,67.85714286,71.1875,65.5,69.55555556,66.83333333,71.78947368,68.64285714,67.77419355,67.5,66.75,67.52173913,72.7037037,71.70588235,68,68.41176471,70.83333333,71.52380952,70.57142857,66.92592593,71.75,72.63636364,71.87878788,1.2,0.8,185447,165260.5455
GET,ESP,2014/2015,24,2/20/15 0:00,2,1,64.66666667,76.16666667,71.70833333,69.71428571,69.85,72.59090909,77.44444444,72.8,72.66666667,72.52,72.8,72.61904762,70.36842105,75.36842105,72.21428571,57.9,72.75,70.05263158,68.16,71.61111111,71.46153846,73.52380952,0.8,1.6,133901.4545,154099.8182
COR,VAL,2014/2015,24,2/21/15 0:00,1,2,62.6,62.53333333,71.22222222,66.92307692,69.23529412,70.09090909,68.44444444,69.88888889,68.35,68.2,73.96969697,79.38095238,69.30434783,70.75,79.35483871,70.81818182,75.83333333,68.9,76.76666667,73.67741935,76.71428571,76.02857143,0.9,1.7,149985.9091,190139.4545
AMA,ALM,2014/2015,24,2/21/15 0:00,3,0,76.08695652,77.94444444,80.04545455,80.13636364,73.80645161,82.85294118,77.95833333,79.86363636,73.11111111,81.5625,79.19444444,64.05555556,69.55,66.92857143,66.5625,70.7826087,63.90909091,69.95652174,71.23076923,68.84615385,72,65.26666667,2.2,1.3,61590.18182,141262.0909
COR,CEL,2014/2015,24,2/21/15 0:00,0,2,72,71,74.77272727,73.07142857,70.39130435,68.5,73.02564103,70.73333333,75.21052632,71.28571429,67.91304348,65.8125,66.70588235,71.75,71.23809524,68.06666667,74.60869565,72.22222222,74.1,74.5,71.47058824,76.55172414,0.9,0.6,140453.3636,178018.1818
BAR,MAL,2014/2015,24,2/21/15 0:00,0,1,77.65,84.2,83.57142857,77.80952381,77.72222222,73.16129032,81.44,88.32,92.19230769,85.275,83.8,78.22727273,70.52380952,73.53846154,74.60869565,73,69.43478261,70.23809524,66.03448276,67.2,66.75,67.44,3.6,0.9,71393.72727,202025.4545
SOC,SEV,2014/2015,24,2/22/15 0:00,4,3,74.61111111,65.84615385,71.7,76.78947368,71.9047619,71.66666667,76.83333333,77.37037037,75,76.64705882,72.34782609,67.42857143,69.90909091,72.31578947,69.31578947,74.68181818,74.67857143,75.22222222,73.75,79,72.04,78.03846154,0.9,1.5,150912.5455,148094.9091
ELC,REA,2014/2015,24,2/22/15 0:00,0,2,72.7037037,71.70588235,70.83333333,68,68.41176471,71.52380952,70.57142857,72.63636364,71.75,66.92592593,71.87878788,86.95454545,74.6,83.52941176,78.10526316,79.80952381,71.94444444,81.68965517,79.6,84.09677419,84.5,91.28,0.9,2.4,165260.5455,117198.6364
VIL,EIB,2014/2015,24,2/22/15 0:00,1,0,76.82608696,71.93103448,69.28571429,69.41176471,70.12,73.8,65.69230769,74.73684211,69.45,77.625,67.05882353,67.85714286,71.1875,65.5,69.55555556,66.83333333,73.92857143,68.64285714,68.21428571,67.5,66.75,74.51851852,1.8,1.1,169327.1818,225401.5455
BIL,RAY,2014/2015,24,2/22/15 0:00,1,0,76.92,77.76666667,70.25,75.57894737,73.08695652,75.62068966,73.76666667,77.38461538,68.86363636,77.36,79.16,74.44444444,71.875,73.10526316,71.95833333,73.09090909,0,64.80952381,72.6,72.62068966,73,73.83333333,0.8,0.8,169711.8182,
LEV,GRA,2014/2015,24,2/23/15 0:00,2,1,70.24,67.96153846,75.44444444,72.93103448,66.92592593,74.44736842,67.5,69.375,72.68571429,71.14814815,73.9375,66.14285714,72.42857143,69.38095238,68.95454545,71.28571429,73.78947368,70.52380952,74.57142857,71.92307692,66,71.17391304,0.7,0.7,179885.2727,121068.2727
ESP,COR,2014/2015,25,2/27/15 0:00,1,0,72.61904762,68.75,72.21428571,75.36842105,65,72.75,68.16,70.05263158,75.94444444,72.46428571,73.52380952,62.6,62.53333333,71.22222222,66.92307692,66.91304348,68.44444444,70.09090909,69.88888889,73.25,67.7826087,66.33333333,1.6,0.9,145601.0909,197785.1818
MAL,GET,2014/2015,25,2/28/15 0:00,3,2,78.22727273,70.52380952,74.60869565,73.53846154,73.8,69.43478261,77.24,66.03448276,67.2,66.75,67.44,64.66666667,76.16666667,69.71428571,71.70833333,69.85,74.52631579,72.8,72.52,77.44444444,67.90909091,72.8,0.9,0.9,190324.4545,155451.3636
ALM,COR,2014/2015,25,2/28/15 0:00,0,0,64.05555556,69.55,66.92857143,66.5625,70.7826087,69.95652174,68.84615385,69,71.86956522,71.23076923,72,72,71,67.46666667,73.07142857,70.39130435,68.5,73.02564103,71.5,70.73333333,75.21052632,67.91304348,1.1,0.8,138419.5455,160918.3636
RAY,LEV,2014/2015,25,2/28/15 0:00,4,2,71.73684211,71.875,73.10526316,71.95833333,73.09090909,73.57142857,72.43478261,72.6,72.62068966,73,72.39130435,70.24,75.44444444,72.93103448,67.96153846,66.92592593,69.375,67.5,71.14814815,74.44736842,72.36363636,72.68571429,0.8,0.8,131870.1818,178446
GRA,BAR,2014/2015,25,2/28/15 0:00,1,3,66.14285714,68.95454545,71.03846154,72.42857143,66,69.26315789,73.78947368,74.57142857,70.52380952,70.45454545,71.08,77.65,84.2,72.36842105,77.80952381,77.72222222,87.63636364,83.88,79.23076923,92.19230769,85.275,83.8,0.7,3.1,172242.0909,56356.18182
VAL,SOC,2014/2015,25,3/1/15 0:00,2,0,79.38095238,72.33333333,70.75,79.35483871,70.81818182,75.83333333,78.41935484,77.34615385,76.76666667,76.71428571,81.27027027,74.61111111,64.05555556,71.7,76.78947368,67,77.37037037,76.83333333,70.63636364,71.66666667,75,72.34782609,1.8,1.3,110216.4545,163329.9091
SEV,AMA,2014/2015,25,3/1/15 0:00,0,0,67.42857143,72.31578947,69.31578947,72.77272727,75,74.67857143,75.42857143,72.04,79,73.43478261,78.03846154,76.08695652,77.94444444,80.13636364,80.04545455,75.85185185,77.95833333,78.37037037,76.91304348,79.86363636,82.85294118,79.19444444,1.7,2.3,145932,32537.90909
REA,VIL,2014/2015,25,3/1/15 0:00,1,1,86.95454545,74.6,83.52941176,78.10526316,79.80952381,71.94444444,81.68965517,79.6,84.09677419,84.5,91.28,76.82608696,71.08333333,69.41176471,69.28571429,70.12,71.94444444,65.69230769,73.8,69.45,67.05882353,77.625,2.3,1.5,117198.6364,197836.8182
EIB,BIL,2014/2015,25,3/1/15 0:00,0,1,68.86363636,65.5,69.55555556,71.1875,66.83333333,67.47058824,68.64285714,68.21428571,67.5,74.51851852,67.52173913,76.92,70.25,73.08695652,73.28571429,74.91666667,75.62068966,74.4,73.76666667,63.9,77.36,69.5,0.6,0.9,196903.7273,133109.5455
CEL,ELC,2014/2015,25,3/2/15 0:00,1,1,65.8125,72.18181818,71.75,71.23809524,68.06666667,74.60869565,72.22222222,74.1,74.5,71.47058824,76.55172414,72.7037037,71.70588235,67.44444444,68,69.05555556,66.92592593,72.63636364,71.52380952,70.57142857,71.75,72.76,0.8,0.9,162137.6364,167039.0909
LEV,EIB,2014/2015,26,3/6/15 0:00,2,1,70.24,71.14814815,75.44444444,72.93103448,66.92592593,67.5,71.85294118,69.375,72.68571429,72.54545455,73.9375,68.86363636,71.1875,73.92857143,69.55555556,66.83333333,68.64285714,66.75,68.21428571,74.51851852,67.77419355,69.44444444,1,0.6,193997.7273,193578.9091
COR,SEV,2014/2015,26,3/7/15 0:00,3,4,72,71,67.46666667,73.07142857,70.39130435,73.02564103,68.5,71.5,71.28571429,75.21052632,67.91304348,67.42857143,69.90909091,69.31578947,75,75.64285714,74.67857143,75.42857143,72.04,79,73.43478261,78.03846154,0.6,1.7,161154.9091,140313.7273
ELC,ALM,2014/2015,26,3/7/15 0:00,1,0,72.7037037,71.70588235,70.83333333,68,69.05555556,70.57142857,71.52380952,72.63636364,71.75,66.92592593,71.87878788,64.05555556,65.5,66.5625,66.92857143,70.7826087,69.95652174,69,71.86956522,65,68.84615385,72,1,1,165231.2727,150794.4545
BIL,REA,2014/2015,26,3/7/15 0:00,1,0,76.92,77.76666667,74.91666667,70.25,73.08695652,77.42307692,73.76666667,69.5,73.28571429,77.36,79.16,86.95454545,74.6,83.52941176,78.10526316,79.80952381,72.45,81.68965517,79.6,84.09677419,84.5,91.28,0.9,2,133539.0909,104405.3636
GRA,MAL,2014/2015,26,3/7/15 0:00,1,0,66.14285714,72.42857143,68.95454545,73.47368421,71.45,72.53571429,69.26315789,70.45454545,72.33333333,70.52380952,71.17391304,78.22727273,70.52380952,73.53846154,74.60869565,73,67.2,77.24,69.43478261,66.75,66.03448276,67.44,0.7,1.1,170878.5455,190563.3636
SOC,ESP,2014/2015,26,3/8/15 0:00,1,0,74.61111111,65.84615385,76.78947368,71.7,67,76.83333333,71.66666667,77.37037037,75,76.64705882,72.34782609,72.61904762,68.75,72.21428571,75.36842105,57.9,70.05263158,68.16,71.13636364,70.36842105,75.94444444,73.52380952,1.2,1.5,153888,163438.2727
AMA,VAL,2014/2015,26,3/8/15 0:00,1,1,76.08695652,77.94444444,74.92857143,80.13636364,73.80645161,82.85294118,77.95833333,79.86363636,77.75,78.37037037,83.09375,79.38095238,72.33333333,70.75,79.35483871,70.81818182,76.76666667,75.83333333,78.41935484,77.34615385,81.27027027,76.71428571,2.3,1.7,87852.45455,112846.0909
VIL,CEL,2014/2015,26,3/8/15 0:00,4,1,76.82608696,71.93103448,73.65384615,69.28571429,70.12,73.8,71.94444444,65.69230769,69.45,67.05882353,77.625,65.8125,72.18181818,66.70588235,71.75,71.23809524,68.06666667,74.5,72.22222222,74.60869565,76.55172414,71.47058824,1.5,0.9,146566.2727,191116.3636
BAR,RAY,2014/2015,26,3/8/15 0:00,6,1,77.65,84.2,83.57142857,77.80952381,77.72222222,87.63636364,83.88,88.32,92.19230769,85.275,80.40909091,71.73684211,71.875,70.58064516,71.95833333,76.5,64.80952381,72.43478261,72.6,72.62068966,73,73.83333333,3.4,1.2,42479.72727,135574
COR,GET,2014/2015,26,3/9/15 0:00,1,2,62.6,62.53333333,70.05263158,66.92307692,66.91304348,70.36,61.18181818,73.25,67.7826087,68.2,73.96969697,75.11764706,76.16666667,71.70833333,69.71428571,69.85,72.59090909,72.8,77.44444444,72.52,74.52631579,72.8,0.7,1.1,199421.9091,129711.6364
VAL,COR,2014/2015,27,3/13/15 0:00,2,0,79.38095238,72.33333333,69.1875,79.35483871,70.81818182,76.76666667,73.67741935,78.41935484,76.02857143,81.27027027,76.71428571,72,71,74.77272727,73.07142857,70.39130435,70.73333333,75.21052632,71.28571429,68.5,73.02564103,67.91304348,1.7,0.8,160204.1818,140453.3636
ESP,AMA,2014/2015,27,3/14/15 0:00,0,0,72.61904762,68.75,72.21428571,75.36842105,57.9,70.36842105,71.13636364,70.05263158,68.16,73.52380952,75.94444444,76.08695652,77.94444444,80.04545455,80.13636364,75.85185185,77.75,77.95833333,79.86363636,78.37037037,83.09375,79.19444444,1.2,2,163715,45080
CEL,BIL,2014/2015,27,3/14/15 0:00,1,2,65.8125,68.06666667,72.18181818,71.75,71.23809524,74.60869565,71.57894737,74.1,74.5,70.07142857,76.55172414,76.92,73.28571429,75.57894737,70.25,73.08695652,77.36,74.4,75.62068966,77.42307692,69.5,79.16,1,0.9,131401.7273,196983.3636
EIB,BAR,2014/2015,27,3/14/15 0:00,0,2,68.86363636,71.1875,73.92857143,69.55555556,66.83333333,69.5625,67.47058824,71.78947368,66.75,67.77419355,74.51851852,77.65,73.21428571,83.57142857,72.36842105,77.25925926,72.10526316,79.23076923,73.16129032,92.19230769,85.275,83.8,0.7,3.5,169180.6364,97292.63636
RAY,GRA,2014/2015,27,3/14/15 0:00,3,1,71.73684211,56,73.10526316,71.95833333,73.09090909,73.57142857,72.43478261,72.6,72.62068966,73,73.83333333,66.14285714,72.42857143,68.95454545,73.47368421,71.45,72.53571429,69.26315789,68.38461538,70.52380952,72.33333333,71.08,1.2,0.7,147847,145830
MAL,COR,2014/2015,27,3/15/15 0:00,2,0,78.22727273,70.52380952,73.53846154,74.60869565,73.8,69.43478261,77.24,67.2,66.03448276,66.75,67.44,62.6,65.22222222,71.22222222,66.92307692,66.91304348,61.18181818,67.7826087,70.09090909,70.36,68.2,73.96969697,0.9,0.6,190324.4545,158597.5455
SEV,ELC,2014/2015,27,3/15/15 0:00,3,0,67.42857143,72.77272727,75.64285714,69.31578947,74.68181818,75.42857143,74.67857143,71.20588235,79,79.25,78.03846154,72.7037037,71.70588235,70.83333333,68,69.05555556,67.44444444,70.57142857,72.76,71.75,72.63636364,71.87878788,2,1,125189.0909,180355.7273
ALM,VIL,2014/2015,27,3/15/15 0:00,0,0,64.05555556,69.55,66.92857143,66.5625,70.7826087,69,71.23076923,66.57894737,69.95652174,68.84615385,72,76.82608696,71.93103448,69.28571429,70.12,69.41176471,73.8,71.94444444,65.69230769,69.45,67.05882353,77.625,0.9,1.6,176853.1818,188432.4545
REA,LEV,2014/2015,27,3/15/15 0:00,2,0,75.04347826,74.6,83.52941176,85.78947368,79.80952381,79.6,83.125,71.94444444,84.09677419,84.5,91.28,70.24,67.96153846,75.44444444,72.93103448,66.92592593,67.5,71.85294118,69.375,72.68571429,71.14814815,73.9375,1.9,1.1,95134.18182,185204.8182
GET,SOC,2014/2015,27,3/16/15 0:00,0,1,75.11764706,76.16666667,71.70833333,69.71428571,69.85,72.59090909,72.8,77.44444444,72.52,74.52631579,72.8,74.61111111,65.84615385,76.78947368,71.7,67,76.83333333,71.66666667,77.37037037,75,76.64705882,72.34782609,1.2,1.2,129711.6364,153888
ELC,VAL,2014/2015,28,3/20/15 0:00,0,4,72.7037037,71.70588235,70.83333333,68,69.05555556,71.52380952,70.57142857,72.63636364,71.75,67.35714286,71.87878788,79.38095238,72.33333333,70.75,79.35483871,70.81818182,73.67741935,75.83333333,76.76666667,77.34615385,75.84848485,76.71428571,0.8,1.7,189067,157222.1818
AMA,GET,2014/2015,28,3/21/15 0:00,2,0,73.96,77.94444444,74.92857143,80.13636364,75.85185185,82.85294118,77.95833333,79.86363636,77.75,72.43902439,83.09375,75.11764706,60.5,71.70833333,69.71428571,69.85,74.52631579,72.59090909,77.44444444,72.52,67.90909091,72.8,1.7,1.1,123800.3636,199416.1818
BIL,ALM,2014/2015,28,3/21/15 0:00,2,1,76.92,73.28571429,70.25,75.57894737,73.08695652,77.42307692,73.76666667,69.5,77.36,74.4,63.9,64.05555556,69.55,63.90909091,66.5625,70.7826087,69.95652174,66.57894737,69,68.84615385,65.26666667,72,1.1,0.7,184360.7273,204973.0909
LEV,CEL,2014/2015,28,3/21/15 0:00,0,1,70.24,71.14814815,75.44444444,72.93103448,66.92592593,69.375,71.85294118,74.44736842,72.54545455,73.9375,72.68571429,65.8125,72.18181818,71.75,71.23809524,68.06666667,74.5,74.1,74.60869565,69.10526316,70.07142857,76.55172414,1,1.1,151796.3636,151757.4545
GRA,EIB,2014/2015,28,3/21/15 0:00,0,0,66.14285714,72.42857143,68.95454545,73.47368421,71.45,72.53571429,69.26315789,74.57142857,72.33333333,71.92307692,71.08,68.86363636,71.1875,65.5,69.55555556,66.83333333,71.78947368,68.64285714,67.77419355,67.5,70,74.51851852,0.8,0.5,151747.8182,154119.9091
